item_id:token	title:token	categories:token_seq	brand:token	sales_type:token	sales_rank:float
B017W16ZDK	Fire Emblem Fates - Special Edition - Nintendo 3DS	'Video Games', 'Games'	by        Nintendo	Video Games	
B017W175Y8	Pokken Tournament - Wii U	'Video Games', 'Wii U', 'Games'	by        Nintendo	Video Games	
B017W16ZUI	Dragon Quest VIII: Journey of the Cursed King - Nintendo 3DS	'Video Games', 'Games'	by        Nintendo	Video Games	
B017W177FK	Celeste amiibo (Animal Crossing Series)	'Video Games', 'Wii U', 'Accessories'	by        Nintendo	Video Games	
B017WJY9V2	Pok&eacute;mon Yellow Version - 3DS [Digital Code]	'Video Games', 'Games'	by        Nintendo	Video Games	
B017WJY65Q	Pok&eacute;mon Red Version - 3DS [Digital Code]	'Video Games', 'Games'	by        Nintendo	Video Games	
B017WJYCZA	Pok&eacute;mon Blue Version - 3DS [Digital Code]	'Video Games', 'Games'	by        Nintendo	Video Games	
B017WWFLVG	Mega Man Legacy Collection - Collectors Edition - Nintendo 3DS	'Video Games', 'Games'	by        Capcom	Video Games	
B017Y97NHM	Gravity Rush Remastered - PlayStation 4	'Video Games', 'Games'	by        Sony	Video Games	
B0185CVTDG	adjustR Volume and Mic Mute control for PS4	'Video Games', 'Accessories'	by        LGA	Video Games	
B0186D1UQ0	Odin Sphere Leifthrasir - PlayStation 4 Standard Edition	'Video Games', 'Games'	by        Atlus	Video Games	
B0186D1U74	Odin Sphere Leifthrasir: Storybook Edition - PlayStation 4 Storybook Edition	'Video Games', 'Games'	by        Atlus	Video Games	
B0186D1TYS	Odin Sphere Leifthrasir - PlayStation Vita Standard Edition	'Video Games', 'PlayStation Vita', 'Games'	by        Atlus	Video Games	
B0186MWG82	Xbox 360 Wireless Controller &ndash; Limited Edition - Call of Duty Special Edition Blue (Certified Refurbished)	'Video Games', 'Accessories'	Microsoft	Electronics	
B01877XTPK	SADES SA710 7.1 Surround Sound USB Gaming Headset Noise Cancelling Headphone with Microphone for PS4 PC Mac (Black)	'Video Games', 'PC', 'Accessories', 'Headsets'	SADES	Computers & Accessories > Computer Accessories > Game Hardware > PC Game Hardware > Headsets', '>#2,805	
B0187UFI1U	Republique - PlayStation 4	'Video Games', 'Games'	by        Atlus	Video Games	
B0188YF39W	Guilty Gear Xrd -Revelator- PlayStation 4	'Video Games', 'Games'	by        Aksys	Video Games	
B018AW408C	Mad Catz Street Fighter V Arcade FightStick TES+ for PlayStation4 and PlayStation3	'Video Games', 'Accessories', 'Controllers'	Mad Catz	Video Games	10386.0
B018F6NSP4	Shantae: Half-Genie Hero - Risky Beats Edition - PlayStation Vita	'Video Games', 'PlayStation Vita', 'Games'	by        Xseed	Video Games	
B018GVR638	Bloodborne: The Old Hunters - PS4 [Digital Code]	'Video Games', 'Downloadable Content'	by        SCEA	Video Games	
B018HXA75Y	Mad Catz Street Fighter V FightPad PRO for PlayStation4 and PlayStation3 - White	'Video Games'	by        Mad Catz	Video Games	
B018JVZA5G	Controller Gear Halo 5 Master Chief - Controller Stand - Officially Licensed - Xbox One	'Video Games', 'Xbox One', 'Accessories'	by        Controller Gear	Video Games	
B018JYN9ME	PeleusTech&reg; Memory Card, 128MB High Speed Memory Card for Sony PS2 Playstation 2 Games	'Video Games', 'Accessories'	PeleusTech	Electronics	
B018K6KV68	Turtle Beach - Ear Force PX22  - Universal Amplified Gaming Headset- PS3, Xbox 360, PC - FFP [Old Version]	'Video Games', 'Accessories', 'Headsets'	by        Turtle Beach	Video Games	
B018QQGYJ0	Combaterwing Gaming Mouse 4800 DPI Aluminum Base, 10 Buttons, RGB LED Professional Programmable USB Wired Gaming Mice for PC Laptops Computer	'Video Games', 'PC', 'Accessories', 'Gaming Mice'	Combaterwing	Video Games > PC Games > PC Game Hardware > Gaming Mice', '>#13,798	
B018QQGYOA	Gaming Mouse,Mictchz 4800 DPI Optical USB Wired Professional Gaming Mouse Programmable 10 Buttons RGB Breathing LED Mice for mac PC (Black)	'Video Games', 'PC', 'Accessories', 'Gaming Mice'	Combaterwing	Video Games > Mac Games > Mac Game Hardware', '>#799	
B018RKS1TG	Resident Evil 5 Gold Edition (Digital) - PS3 [Digital Code]	'Video Games', 'Games'	by        Capcom		
B018RW5NWM	GH Wii Steering Wheel for Mario Kart 8 and Other Nintendo Remote Driving Games, Wii (U) Racing Wheel for Remote Plus Controller - Original White (6 Colors Available)	'Video Games', 'Wii', 'Accessories', 'Controllers', 'Racing Wheels'	GH	Video Games	
B018V3ISJ2	PlayStation 4 500GB Console - Call of Duty Black Ops III Bundle [Discontinued]	'Video Games', 'Consoles'	by        Sony	Video Games	
B018VAEXD0	MyLifeUNIT Hand Grip Handle Stand for Nintendo New 3DS XL LL	'Video Games', 'Accessories'	by        MyLifeUNIT	Video Games	
B018WJZKBY	MLB The Show 16 - PlayStation 4	'Video Games', 'Games'	by        Sony	Video Games	
B018WJZK5U	MLB The Show 16 - PlayStation 3	'Video Games', 'Games'	by        Sony	Video Games	
B018XCD396	NEW Amiibo Gold Mario Japan ver. Super Smash Bros Wii U 3DS Import	'Video Games', 'Wii U', 'Interactive Gaming Figures'	Nintendo	Video Games	
B018Z1FINY	Yanni G1 Wired USB PC Computer Gaming Mouse Mice, Optical, 6 Buttons, 3200 DPI, Multi-colorful Leds For PC Mac Lumix(Black)	'Video Games', 'Mac', 'Accessories', 'Gaming Mice'	YANNI	Video Games > Mac Games > Mac Game Hardware > Gaming Mice', '>#1,683	
B0191J0SE8	Dark Souls III: Collectors Edition - PlayStation 4	'Video Games', 'Games'	by        Bandai Namco Entertainment America	Video Games	
B0191J0SES	Dark Souls III: Day 1 Edition - Xbox One	'Video Games', 'Xbox One', 'Games'	by        Bandai	Video Games	
B0191J0RXA	Dark Souls III: Day 1 Edition - PlayStation 4	'Video Games', 'Games'	by        Bandai	Video Games	
B0192NHBNO	Assassin's Creed Chronicles - PlayStation 4 Standard Edition		Ubisoft	Video Games	
B0194VWT5Y	Senran Kagura Estival Versus - PlayStation 4	'Video Games', 'Games'	by        Xseed	Video Games	
B0194VWTRM	Senran Kagura Estival Versus - Endless Summer Edition - PlayStation Vita	'Video Games', 'PlayStation Vita', 'Games'	by        Xseed	Video Games	
B019BGXIM0	Caseling Hard CASE fits Logitech Wireless Gaming Headset G933, G430, G930, G230, G35, Wireless Gaming Headset Headphone. &amp; &quot;Xbox One Stereo Headset	'Video Games', 'Xbox One', 'Accessories', 'Controllers'	caseling	Electronics	
B019GNMP1I	Dying Light: The Following - Enhanced Edition - Xbox One	'Video Games', 'Xbox One', 'Games'	by        WB Games	Video Games	
B019GNMT9Q	Dying Light: The Following - Enhanced Edition - PlayStation 4	'Video Games', 'Games'	by        WB Games	Video Games	
B019GXXRRO	eBoot Wall Power AC Charger Adapter for Nintendo Wii U GamePad	'Video Games', 'Accessories'	by        eBoot	Video Games	
B019H4DSI0	GameSir G3w USB Wired PC Game Controller Dual Shock Joystick Gamepad for PC Windows 7/8/8.1/10 &amp; Android Smartphone/Tablet/TV BOX &amp; PS3	'Video Games', 'Accessories', 'Controllers'	GameSir	Electronics > Video Game Consoles & Accessories > PlayStation 3 > Accessories > Controllers > Gamepads & Standard Controllers', '>#226	
B019H5II8Y	GameSir G3s Bluetooth Wireless Controller for Android Smartphone Tablet VR PC TV BOX - PS3	'Video Games', 'PC', 'Accessories', 'Controllers'	GameSir	Video Games	
B019HM47UU	Fire Emblem Fates: Revelation DLC - 3DS [Digital Code]	'Video Games'	by        Nintendo	Video Games	
B019HQB2G8	Xbox One 1TB Console - Tom Clancy's Rainbow Six Siege Bundle	'Video Games', 'Xbox One', 'Consoles'	by        Microsoft	Video Games	
B019IAC2OE	Nintendo New 3DS - Pokemon 20th Anniversary Edition [Discontinued]	'Video Games', 'Consoles'	by        Nintendo	Video Games	
B019J6RYCW	Far Cry 4 - PS3 [Digital Code]	'Video Games'	by        Ubisoft	Video Games	
B019MFPLC0	Mayflash F300 Arcade Fight Stick Joystick for PS4 PS3 XBOX ONE XBOX 360 PC Switch NeoGeo mini	'Video Games', 'Accessories', 'Controllers', 'Joysticks'	May Flash	Video Games > PlayStation 3 > Accessories > Controllers > Joysticks', '>#6	
B019MOCBCY	Nintendo's Legend of Zelda series Wolf Link amiibo	'Video Games', 'Wii U', 'Games'	Nintendo	Video Games	
B019OB663A	Logitech G502 Proteus Spectrum RGB Tunable Gaming Mouse, 12,000 DPI On-The-Fly DPI Shifting, Personalized Weight and Balance Tuning with (5) 3.6g Weights, 11 Programmable Buttons	'Video Games', 'PC', 'Accessories', 'Gaming Mice'	Logitech	Computers & Accessories > Computer Accessories > Game Hardware > Mac Game Hardware > Gaming Mice', '>#3	
B019Q2BSJO	DongCoh Game Bar hard drive Cover Shell Replacement Faceplate for PS4 ConsoleBlack	'Video Games', 'Accessories'	DongCoh	Video Games	
B019QB4SL0	HORI Pokken Tournament Pro Pad Limited Edition Controller for Nintendo Wii U	'Video Games', 'Wii U', 'Accessories', 'Controllers'	by        Hori	Video Games	
B019QGFTQS	Disney Infinity 3.0 Edition: MARVEL'S Ant-Man Figure	'Video Games', 'Interactive Gaming Figures'	by        Disney Infinity	Video Games	
B019QGFVLG	Disney Infinity 3.0 Edition: MARVEL'S Black Panther Figure	'Video Games', 'Interactive Gaming Figures'	by        Disney Infinity	Video Games	
B019QGFNIC	Disney Infinity 3.0 Edition: MARVEL'S Vision Figure	'Video Games', 'Interactive Gaming Figures'	by        Disney Infinity	Video Games	
B019QGG9YE	Disney Infinity 3.0 Edition: MARVEL'S Black Suit Spider-Man Figure	'Video Games', 'Interactive Gaming Figures'	by        Disney Infinity	Video Games	
B019TRIJL6	Tontec PS4 Cooling Stand with 4 Charging Docks PlayStation 4 Charging Station Accessories DualShock 4 Controller Charger, 2 USB Charging Ports, 4 USB Hub	'Video Games', 'Accessories', 'Accessory Kits'	by        Tontec	Video Games	
B019WMTWBE	Mario &amp; Sonic at the Rio 2016 Olympic Games - Nintendo 3DS Standard Edition	'Video Games', 'Games'	by        Nintendo	Video Games	
B01A0PVN5A	HORI Nintendo Switch Splatoon 2 Splat &amp; Chat Headset	'Video Games', 'Nintendo Switch', 'Accessories'	by        Hori	Video Games	
B01A6URBW8	Sades 3.5mm Wired Over Ear Gaming Headphones with Rotating Microphone, Noise Cancelling &amp; Volume Control - Black (SA807)	'Video Games', 'Accessories', 'Headsets'	SHENZHEN SADES DIGITAL TECHNOLOGY CO.,LTD.	Video Games > PlayStation 4 > Accessories > Headsets', '>#2,564	
B01A73ZH34	Sades Stereo Gaming Headset, YKS SA921 Lightweight Over Ear Computer Headphones 3.5mm Jack with Mic for Laptop PC/MAC/PS4/XBOX ONE/Phones with Splitter Adapter	'Video Games', 'Accessories', 'Headsets'	SADES	Computers & Accessories	13709.0
B01A73DO20	Sades AW80 USB Stereo Gaming Headset Over Ear with Mic Noise Reduction Bass Vibration Volume Control LED for PC Computer MAC(Black)	'Video Games', 'Mac', 'Accessories', 'Headsets'	SADES	Computers & Accessories > Computer Accessories > Game Hardware > Mac Game Hardware > Headsets', '>#12,087	
B01A82I5LU	Nintendo Switch Travel Pouch (Zelda Breath of The Wild Edition) Officially Licensed by Nintendo	'Video Games', 'Nintendo Switch', 'Accessories', 'Sleek and Stylish', 'Features original Zelda artwork with gold accents inside and out', 'Officially Licensed by Nintendo'	by        Hori	Video Games	
B01A99RRL6	Sentey Mouse Group	'Video Games', 'Accessories'	by        Sentey		
B01A9UATJC	HORI Compact PlayStand - Zelda Edition, Officially Licensed by Nintendo - Nintendo Switch	'Video Games', 'Nintendo Switch', 'Accessories'	by        Hori	Video Games	
B01AC0I9NW	Rover amiibo - Nintendo Wii U	'Video Games', 'Wii', 'Games'	by        Nintendo	Video Games	
B01AC3ZE5K	Nintendo Selects: Super Mario All-Stars	'Video Games', 'Wii', 'Games'	by        Nintendo	Video Games	
B01AC3ZACC	Nintendo Selects: Yoshi's New Island	'Video Games', 'Games'	by        Nintendo	Video Games	
B01AC3ZDCE	Nintendo Selects: The Legend of Zelda Ocarina of Time 3D	'Video Games', 'Games'	by        Nintendo	Video Games	
B01AC3ZD5G	Nintendo Selects: NES Remix Pack	'Video Games', 'Wii U', 'Games'	by        Nintendo	Video Games	
B01AC3ZD06	Nintendo Selects: Super Mario 3D World	'Video Games', 'Wii U', 'Games'	by        Nintendo	Video Games	
B01AC3ZE46	Bayonetta 2 (Single Disc) - Wii U	'Video Games', 'Wii U', 'Games'	by        Nintendo	Video Games	
B01AC3ZD2O	Nintendo Selects: Pikmin 3	'Video Games', 'Wii U', 'Games'	by        Nintendo	Video Games	
B01AC3ZAGI	Nintendo Selects: Super Mario Galaxy 2	'Video Games', 'Wii', 'Games'	by        Nintendo	Video Games	
B01AC3ZDB0	Nintendo Selects: Animal Crossing: City Folk	'Video Games', 'Wii', 'Games'	by        Nintendo	Video Games	
B01AC3ZGRG	Nintendo Selects: Donkey Kong Country: Tropical Freeze	'Video Games', 'Wii U', 'Games'	by        Nintendo	Video Games	
B01AC3Z95K	Nintendo Selects: Donkey Kong Country Returns	'Video Games', 'Wii', 'Games'	by        Nintendo	Video Games	
B01AC3Z9J6	Nintendo Selects: Donkey Kong Country Returns 3D	'Video Games', 'Games'	by        Nintendo	Video Games	
B01AHZUEQC	Xbox One 1TB Console - Tom Clancy's The Division Bundle	'Video Games', 'Xbox One', 'Consoles'	by        Microsoft	Video Games	
B01AKPIYCA	ElitePro Grip STUDDED Skin Set for Xbox One ELITE Controller by Foamy Lizard &reg; Sweat Free Silicone Skin w/ Raised Anti-slip Studs PLUS set of 8 QSX-Elite Thumb Grips (SKIN + QSX-E GRIPS, BLACK)	'Video Games', 'Xbox One', 'Accessories', 'Thumb Grips'	Foamy Lizard	Video Games	
B01ALLT2W4	NPET K10 Wired Backlit Floating Gaming Keyboard, Mechanical Feeling Rainbow Illuminated Gaming Keyboard for PC, Laptop, Computer	'Video Games', 'PC', 'Accessories', 'Gaming Keyboards'	NPET	Video Games > PC Games > PC Game Hardware > Gaming Keyboards', '>#753	
B01AMD7HSW	League of Legends Starter Pack - NA Server Only [Instant Access]	'Video Games', 'PC', 'Games'	by        Riot Games		
B01AN88RI0	DiRT Rally - Xbox One	'Video Games', 'Xbox One', 'Games'	by        Deep Silver	Video Games	
B01AN88RGM	DiRT Rally - PlayStation 4	'Video Games', 'Games'	by        Deep Silver	Video Games	
B01APA8D2G	CORSAIR Sabre - RGB Gaming Mouse - Lightweight Design - 10,000 DPI Optical Sensor - Forward/Back &amp; DPI Preset Buttons	'Video Games', 'PC', 'Accessories', 'Gaming Mice'	Corsair	Computers & Accessories > Computer Accessories > Game Hardware > PC Game Hardware > Gaming Mice', '>#973	
B01AVGIGZI	Mortal Kombat XL - Xbox One	'Video Games', 'Xbox One', 'Games'	by        WB Games	Video Games	
B01AVLWBY0	Nintendo Animal Crossing amiibo cards Series 3 Nintendo Wii U	'Video Games', 'Wii U', 'Accessories'	by        Nintendo	Video Games	
B01AWGCO78	PICTEK Wireless Gaming Mouse, Silent Click, Side Buttons, 2.4G Cordless Computer PC Gaming Mouse Laptop USB Mice, Advanced 2400 DPI Optical Sensor, 7-Button, Ergonomic Grips, Black	'Video Games', 'PC', 'Accessories', 'Gaming Mice'	PICTEK	Video Games > PC Games > PC Game Hardware > Gaming Mice', '>#1,810	
B01AYMNZMI	Tom Clancy's The Division Gold Edition - Xbox One Digital Code	'Video Games', 'Xbox One', 'Digital Games'	by        Ubisoft	Video Games	
B01AZC3III	SteelSeries Nimbus Wireless Gaming Controller for Apple TV, iPhone, iPad, iPod touch, Mac	'Video Games', 'PC', 'Accessories', 'Controllers'	SteelSeries	Computers & Accessories > Computer Accessories > Game Hardware > Mac Game Hardware > Controllers', '>#1	
B01AZC3I6U	SteelSeries Rival 700 Gaming Mouse - 16,000 CPI Optical Sensor - OLED Display - Tactile Alerts - RGB Lighting	'Video Games', 'PC', 'Accessories', 'Gaming Mice'	SteelSeries	Computers & Accessories > Computer Accessories > Game Hardware > PC Game Hardware > Gaming Mice', '>#8,024	
B01B1BMH7A	TNP PS3 Component AV Cable (6 Feet) Premium High Resolution HDTV Component RCA Audio Video Cable for Sony PlayStation 3 PS3 and PlayStation 2 PS2 Gaming Console [Playstation 3]	'Video Games', 'Accessories', 'Cables', 'Audio Video cable displays crystal clear picture on your TV for all of your video game needs'	by        TNP Products	Video Games	
B01B298Q0S	Teenage Mutant Ninja Turtles: Mutants in Manhattan - Xbox One	'Video Games', 'Xbox One', 'Games'	by        Nickelodeon	Video Games	
B01B298Q1W	Teenage Mutant Ninja Turtles: Mutants in Manhattan - PlayStation 4	'Video Games', 'Games'	by        Nickelodeon	Video Games	
B01B2FAWG8	Smatree P100 Carrying Case for PS Vita, PS Vita Slim(Without Cover) (Console and Accessories NOT Included)	'Video Games', 'PlayStation Vita', 'Accessories'	Smatree	Toys & Games	
B01B61X1UC	Valkyria Chronicles Remastered: Launch Edition - PlayStation 4	'Video Games', 'Games'	by        Sega	Video Games	
B01B6R8YMG	Xbox One 500GB White Console - Special Edition Quantum Break Bundle	'Video Games', 'Xbox One', 'Consoles'	by        Microsoft	Video Games	
B01BBKYM3I	G810 Orion Spectrum RGB Mechanical Gaming Keyboard &ndash; Easy-Access Media Control, Backlit Multicolor LED, Romer-G Mechanical Key Switches	'Video Games', 'PC', 'Accessories', 'Gaming Keyboards'	Logitech	Computers & Accessories > Computer Accessories > Game Hardware > Mac Game Hardware', '>#128	
B01BCMBRJ2	LEGO Star Wars: The Force Awakens - Nintendo 3DS Standard Edition	'Video Games', 'Games'	by        WB Games	Video Games	
B01BCMBJJU	LEGO Star Wars: Force Awakens Deluxe Edition - Xbox One	'Video Games', 'Xbox One', 'Games'	by        WB Games	Video Games	
B01BCMBTTA	LEGO Star Wars: The Force Awakens - Wii U Standard Edition	'Video Games', 'Wii U', 'Games'	by        WB Games	Video Games	
B01BCMCDBI	LEGO Star Wars: The Force Awakens	'Video Games', 'Games'	by        WB Games	Video Games	
B01BCMBP44	LEGO Star Wars: The Force Awakens - PlayStation 3 Standard Edition	'Video Games', 'Games'	by        WB Games	Video Games	
B01BCNZJ54	KontrolFreek FPS Freek Galaxy White Performance Thumbsticks for PlayStation 4 Controller (PS4)	'Video Games', 'Accessories', 'Thumb Grips'	KontrolFreek	Video Games	
B01BE767ZO	PDP Energizer PS4 Controller Charger with Rechargeable Lithium Batteries for Two Wireless Controllers Charging Station 051-037, Deluxe	'Video Games', 'Accessories', 'Chargers'	by        PDP	Video Games	
B01BEELH52	PlayStation 4 500GB Console - Uncharted 4 Limited Edition Bundle [Discontinued]	'Video Games', 'Consoles'	Sony	Video Games	
B01BEELH70	PlayStation Gold Wireless Headset - Uncharted 4 Limited Edition	'Video Games', 'Accessories', 'Headsets'	by        Sony	Video Games	
B01BEELH1G	DualShock 4 Wireless Controller for PlayStation 4 - Gray Blue	'Video Games', 'Accessories', 'Controllers'	Sony	Video Games	
B01BFKBCV4	7th Dragon III Code: VFD - Nintendo 3DS	'Video Games', 'Games'	by        Sega	Video Games	
B01BG1O71E	Doom: Collector's Edition - Xbox One	'Video Games', 'Xbox One', 'Games'	by        Bethesda	Video Games	
